sales_id,customer_id,product_id,store_id,quantity,discount,date,total_amount
2533,123,93,15,1,26.4,2025-06-28,280.85
2534,33,96,9,3,26.63,2025-06-28,549.02
2535,1,32,11,2,28.73,2025-06-28,127.45
2536,6,53,17,2,26.03,2025-06-28,695.39
2537,41,59,9,2,0.06,2025-06-28,54.75
2538,183,69,16,1,11.41,2025-06-28,37.12
2539,5,62,6,2,24.56,2025-06-28,210.21
2540,187,4,11,2,10.99,2025-06-28,536.45
2541,80,86,17,4,18.05,2025-06-28,544.05
2542,18,18,4,3,18.19,2025-06-28,649.78
2543,177,99,15,1,10.95,2025-06-28,15.65
2544,82,81,1,4,27.13,2025-06-28,1259.89
2545,65,56,20,1,15.1,2025-06-28,391.67
2546,83,24,1,4,13.94,2025-06-28,641.49
2547,182,66,9,3,29.93,2025-06-28,575.2
2548,189,13,12,4,14.81,2025-06-28,1421.17
2549,136,62,4,1,5.35,2025-06-28,131.87
2550,131,54,13,2,15.39,2025-06-28,758.0
2551,25,15,7,2,24.42,2025-06-28,143.6
2552,69,69,8,3,23.31,2025-06-28,96.4
2553,183,3,13,1,23.66,2025-06-28,280.43
2554,168,37,11,1,21.24,2025-06-28,122.69
2555,82,37,9,1,7.63,2025-06-28,143.89
2556,178,3,16,3,25.86,2025-06-28,817.04
2557,117,63,10,2,26.8,2025-06-28,607.9
2558,95,35,11,4,5.82,2025-06-28,1819.52
2559,33,52,12,3,3.91,2025-06-28,1120.48
2560,111,87,14,4,29.27,2025-06-28,1035.94
2561,146,28,19,2,26.05,2025-06-28,383.87
2562,125,94,12,3,26.8,2025-06-28,621.09
2563,185,18,18,2,26.59,2025-06-28,388.71
2564,16,36,17,4,16.25,2025-06-28,1357.29
2565,80,33,3,1,19.39,2025-06-28,29.99
2566,38,64,1,1,16.36,2025-06-28,151.88
2567,169,26,19,4,1.54,2025-06-28,1550.39
2568,135,48,4,1,22.37,2025-06-28,203.72
2569,78,40,16,4,15.16,2025-06-28,756.37
2570,181,17,12,3,19.43,2025-06-28,376.1
2571,63,40,13,3,15.08,2025-06-28,567.81
2572,112,7,17,3,14.75,2025-06-28,86.32
2573,89,57,8,1,5.15,2025-06-28,46.29
2574,160,8,13,2,8.36,2025-06-28,795.0
2575,38,56,20,1,4.77,2025-06-28,439.32
2576,150,31,5,1,5.87,2025-06-28,287.78
2577,144,59,18,2,29.19,2025-06-28,38.79
2578,52,58,15,2,4.59,2025-06-28,194.66
2579,29,12,12,2,8.08,2025-06-28,891.83
2580,144,48,17,2,17.72,2025-06-28,431.85
2581,76,31,15,1,18.31,2025-06-28,249.75
2582,145,83,2,4,4.62,2025-06-28,643.97
2583,64,63,6,3,23.81,2025-06-28,949.09
2584,91,74,17,4,23.56,2025-06-28,1249.49
2585,89,39,16,1,7.12,2025-06-28,319.23
2586,13,76,17,2,8.66,2025-06-28,668.35
2587,72,20,20,3,28.14,2025-06-28,321.56
2588,184,48,9,3,24.77,2025-06-28,592.28
2589,5,71,5,4,20.93,2025-06-28,1224.83
2590,12,54,1,1,2.47,2025-06-28,436.88
2591,169,78,6,1,12.55,2025-06-28,36.42
2592,3,75,14,1,16.78,2025-06-28,295.34
2593,33,71,17,3,5.62,2025-06-28,1096.49
2594,121,29,19,4,13.45,2025-06-28,1032.54
2595,50,74,1,3,18.03,2025-06-28,1004.91
2596,184,93,1,3,9.82,2025-06-28,1032.35
2597,137,73,13,2,23.43,2025-06-28,11.84
2598,178,100,14,4,25.21,2025-06-28,174.74
2599,29,48,6,2,9.71,2025-06-28,473.9
2600,39,74,6,1,25.16,2025-06-28,305.83
2601,91,83,1,3,3.11,2025-06-28,490.62
2602,100,56,14,4,25.13,2025-06-28,1381.59
2603,173,95,3,1,4.58,2025-06-28,368.92
2604,17,17,10,4,2.49,2025-06-28,606.9
2605,56,9,19,3,19.25,2025-06-28,732.93
2606,46,97,19,4,14.16,2025-06-28,905.61
2607,67,34,19,1,27.24,2025-06-28,345.39
2608,197,45,4,2,10.9,2025-06-28,237.18
2609,142,88,20,3,8.61,2025-06-28,878.96
2610,67,9,19,2,15.02,2025-06-28,514.21
2611,23,7,10,3,13.68,2025-06-28,87.4
2612,94,16,2,1,10.33,2025-06-28,85.89
2613,189,19,4,3,20.81,2025-06-28,519.83
2614,151,6,6,2,22.79,2025-06-28,126.96
2615,155,11,7,3,25.59,2025-06-28,33.91
2616,54,76,16,1,29.19,2025-06-28,259.07
2617,138,61,7,3,8.0,2025-06-28,544.82
2618,77,42,18,2,21.48,2025-06-28,392.77
2619,16,13,20,1,11.83,2025-06-28,367.72
2620,41,12,19,2,20.31,2025-06-28,773.17
2621,98,85,9,3,14.28,2025-06-28,408.73
2622,183,74,20,4,29.81,2025-06-28,1147.33
2623,128,20,10,2,21.87,2025-06-28,233.08
2624,61,50,13,3,28.57,2025-06-28,206.79
2625,86,36,18,4,25.05,2025-06-28,1214.67
2626,118,92,16,4,27.09,2025-06-28,1044.25
2627,100,88,17,1,24.43,2025-06-28,242.27
2628,49,69,13,4,13.77,2025-06-28,144.52
2629,180,37,12,2,7.55,2025-06-28,288.04
2630,2,12,10,2,11.11,2025-06-28,862.43
2631,120,99,1,4,0.61,2025-06-28,69.89
2632,178,40,8,3,15.72,2025-06-28,563.53
2633,123,54,18,2,15.15,2025-06-28,760.15
2634,86,2,2,2,15.76,2025-06-28,801.29
2635,171,50,16,1,29.22,2025-06-28,68.3
2636,77,41,12,3,27.34,2025-06-28,142.58
2637,136,45,9,4,4.85,2025-06-28,506.58
2638,59,9,3,3,11.07,2025-06-28,807.17
2639,193,62,4,1,12.72,2025-06-28,121.6
2640,12,86,2,1,10.82,2025-06-28,148.01
2641,4,47,8,3,23.95,2025-06-28,363.44
2642,117,5,10,1,15.72,2025-06-28,69.3
2643,95,76,16,1,17.16,2025-06-28,303.08
2644,125,1,11,1,25.59,2025-06-28,141.68
2645,41,44,18,3,24.18,2025-06-28,1035.19
2646,123,22,14,1,3.97,2025-06-28,71.11
2647,7,38,8,4,21.42,2025-06-28,167.69
2648,69,19,15,4,13.06,2025-06-28,760.93
2649,69,80,17,2,8.84,2025-06-28,113.69
2650,81,31,18,4,1.5,2025-06-28,1204.58
2651,30,67,6,2,14.62,2025-06-28,127.66
2652,73,87,14,3,10.66,2025-06-28,981.38
2653,6,42,3,1,7.55,2025-06-28,231.23
2654,89,82,7,4,20.84,2025-06-28,992.76
2655,147,26,15,2,23.08,2025-06-28,605.61
2656,66,13,16,3,7.34,2025-06-28,1159.34
2657,10,58,16,2,1.48,2025-06-28,201.0
2658,144,18,8,1,25.46,2025-06-28,197.34
2659,37,67,7,4,0.3,2025-06-28,298.14
2660,77,87,6,3,28.11,2025-06-28,789.7
2661,77,3,2,2,18.83,2025-06-28,596.34
2662,32,55,13,3,9.66,2025-06-28,815.66
2663,47,89,12,2,7.39,2025-06-28,822.69
2664,110,91,15,2,0.27,2025-06-28,128.05
2665,200,58,9,1,7.06,2025-06-28,94.81
2666,171,63,2,1,4.13,2025-06-28,398.08
2667,120,91,17,2,18.36,2025-06-28,104.83
2668,164,52,5,4,5.0,2025-06-28,1477.02
2669,154,89,11,3,15.86,2025-06-28,1121.17
2670,10,24,19,3,17.7,2025-06-28,460.1
2671,159,72,7,1,8.94,2025-06-28,94.12
2672,97,9,2,4,1.05,2025-06-28,1197.49
2673,157,37,16,2,1.12,2025-06-28,308.07
2674,5,94,12,1,0.79,2025-06-28,280.6
2675,77,83,15,2,22.17,2025-06-28,262.74
2676,1,53,1,2,9.54,2025-06-28,850.41
2677,131,80,13,1,23.89,2025-06-28,47.46
2678,67,24,6,4,12.95,2025-06-28,648.87
2679,199,21,13,3,13.59,2025-06-28,798.09
2680,163,100,18,1,15.39,2025-06-28,49.42
2681,15,40,3,4,21.39,2025-06-28,700.82
2682,195,62,1,2,8.21,2025-06-28,255.76
2683,93,70,15,1,3.65,2025-06-28,475.5
2684,30,69,13,3,16.68,2025-06-28,104.73
2685,103,14,5,3,9.81,2025-06-28,297.92
2686,82,42,13,2,13.27,2025-06-28,433.84
2687,75,50,5,1,19.41,2025-06-28,77.77
2688,171,61,19,3,14.82,2025-06-28,504.44
2689,60,4,18,1,18.61,2025-06-28,245.26
2690,40,72,10,3,16.33,2025-06-28,259.44
2691,193,88,8,2,22.19,2025-06-28,498.9
2692,157,75,15,2,21.18,2025-06-28,559.45
2693,74,17,20,1,16.03,2025-06-28,130.66
2694,121,85,4,4,20.37,2025-06-28,506.26
2695,147,57,2,4,26.21,2025-06-28,144.04
2696,3,90,6,2,12.97,2025-06-28,415.57
2697,36,48,3,3,12.38,2025-06-28,689.82
2698,43,44,7,4,22.93,2025-06-28,1403.01
2699,143,45,10,2,17.48,2025-06-28,219.67
2700,169,91,6,3,2.13,2025-06-28,188.5
2701,115,80,16,3,26.76,2025-06-28,137.02
2702,109,90,2,4,0.92,2025-06-28,946.21
2703,90,33,17,2,22.45,2025-06-28,57.7
2704,164,31,13,3,22.76,2025-06-28,708.44
2705,84,47,1,3,28.59,2025-06-28,341.27
2706,77,6,6,1,1.62,2025-06-28,80.89
2707,161,72,5,1,17.91,2025-06-28,84.85
2708,5,71,13,4,12.84,2025-06-28,1350.14
2709,78,34,18,1,9.92,2025-06-28,427.61
2710,91,53,12,2,2.71,2025-06-28,914.62
2711,87,14,7,4,16.88,2025-06-28,366.09
2712,14,16,15,4,14.37,2025-06-28,328.1
2713,104,43,3,1,3.14,2025-06-28,21.33
2714,196,73,16,3,18.37,2025-06-28,18.93
2715,83,74,1,2,22.14,2025-06-28,636.35
2716,175,81,16,2,23.02,2025-06-28,665.48
2717,54,12,12,2,27.16,2025-06-28,706.71
2718,132,70,19,4,12.28,2025-06-28,1731.63
2719,95,19,8,2,28.59,2025-06-28,312.5
2720,9,41,12,3,25.96,2025-06-28,145.29
2721,53,53,15,3,8.9,2025-06-28,1284.65
2722,77,29,2,1,4.78,2025-06-28,283.99
2723,60,70,17,2,13.06,2025-06-28,858.12
2724,46,59,7,4,12.06,2025-06-28,96.35
2725,54,89,13,1,17.27,2025-06-28,367.46
2726,74,64,1,3,17.5,2025-06-28,449.44
2727,112,24,6,2,22.5,2025-06-28,288.84
2728,95,89,13,3,15.3,2025-06-28,1128.64
2729,165,16,11,1,3.14,2025-06-28,92.78
2730,23,52,10,3,25.75,2025-06-28,865.81
2731,27,80,16,2,9.29,2025-06-28,113.13
2732,70,6,20,2,29.14,2025-06-28,116.52
2733,194,37,17,1,3.54,2025-06-28,150.27
2734,109,85,17,2,28.75,2025-06-28,226.49
2735,189,4,4,3,2.73,2025-06-28,879.34
2736,77,98,5,3,6.93,2025-06-28,604.85
2737,179,92,14,4,1.4,2025-06-28,1412.19
2738,50,38,20,4,21.15,2025-06-28,168.27
2739,124,41,10,4,25.51,2025-06-28,194.9
2740,19,92,14,3,13.02,2025-06-28,934.32
2741,1,81,1,3,27.86,2025-06-28,935.45
2742,40,14,11,1,17.71,2025-06-28,90.61
2743,160,71,18,4,18.9,2025-06-28,1256.27
2744,22,86,16,3,25.36,2025-06-28,371.64
2745,112,51,18,1,8.9,2025-06-28,441.78
2746,194,65,8,3,10.63,2025-06-28,386.24
2747,40,93,10,1,27.18,2025-06-28,277.87
2748,38,52,10,4,27.03,2025-06-28,1134.51
2749,48,95,5,4,29.29,2025-06-28,1093.54
2750,183,30,10,4,27.06,2025-06-28,81.66
2751,75,57,18,3,3.82,2025-06-28,140.81
2752,183,79,6,3,24.71,2025-06-28,412.08
2753,179,82,3,1,12.3,2025-06-28,274.97
2754,107,99,8,2,29.72,2025-06-28,24.71
2755,188,30,9,2,14.17,2025-06-28,48.05
2756,8,98,5,4,16.62,2025-06-28,722.5
2757,86,42,2,2,15.89,2025-06-28,420.74
2758,68,11,2,4,9.65,2025-06-28,54.9
2759,75,27,7,1,2.25,2025-06-28,101.5
2760,200,24,17,2,26.87,2025-06-28,272.56
2761,137,99,10,2,24.08,2025-06-28,26.69
2762,90,39,12,4,4.19,2025-06-28,1317.2
2763,130,72,2,1,23.3,2025-06-28,79.28
2764,80,18,10,2,18.78,2025-06-28,430.06
2765,95,77,20,2,12.27,2025-06-28,678.64
2766,70,45,1,2,7.62,2025-06-28,245.92
2767,90,88,4,1,25.79,2025-06-28,237.91
2768,59,87,13,1,21.01,2025-06-28,289.23
2769,147,12,12,2,16.43,2025-06-28,810.81
2770,28,49,11,4,18.29,2025-06-28,900.84
2771,72,94,10,4,2.73,2025-06-28,1100.43
2772,14,31,15,2,14.22,2025-06-28,524.51
2773,24,92,5,1,5.81,2025-06-28,337.26
2774,112,22,17,2,6.25,2025-06-28,138.84
2775,44,44,5,1,19.84,2025-06-28,364.82
2776,56,92,2,2,27.34,2025-06-28,520.33
2777,120,64,9,1,12.11,2025-06-28,159.6
2778,179,77,6,3,6.23,2025-06-28,1088.05
2779,32,25,18,4,19.46,2025-06-28,743.38
2780,178,51,14,3,26.14,2025-06-28,1074.53
2781,169,7,19,4,22.45,2025-06-28,104.69
2782,194,6,14,1,26.06,2025-06-28,60.79
2783,25,24,8,3,16.1,2025-06-28,469.04
2784,116,19,17,4,22.56,2025-06-28,677.79
2785,189,83,3,2,4.2,2025-06-28,323.4
2786,66,100,10,1,10.45,2025-06-28,52.31
2787,42,9,17,1,11.69,2025-06-28,267.18
2788,193,36,11,2,15.34,2025-06-28,686.02
2789,164,40,8,2,27.87,2025-06-28,321.53
2790,76,93,1,4,26.23,2025-06-28,1126.0
2791,137,24,13,1,4.04,2025-06-28,178.82
2792,164,48,4,4,5.18,2025-06-28,995.34
2793,38,63,7,2,10.73,2025-06-28,741.35
2794,161,69,14,1,8.72,2025-06-28,38.25
2795,170,53,5,2,18.44,2025-06-28,766.75
2796,61,54,11,4,27.08,2025-06-28,1306.55
2797,174,42,17,4,28.87,2025-06-28,711.61
2798,89,45,5,4,19.61,2025-06-28,428.0
2799,189,90,20,1,25.14,2025-06-28,178.73
2800,18,14,3,2,15.76,2025-06-28,185.51
2801,70,29,5,2,6.25,2025-06-28,559.22
2802,82,6,15,4,15.74,2025-06-28,277.11
2803,116,7,19,4,16.65,2025-06-28,112.52
2804,80,37,16,4,22.27,2025-06-28,484.35
2805,15,53,8,4,6.6,2025-06-28,1756.11
2806,176,18,13,3,11.05,2025-06-28,706.49
2807,200,87,16,3,10.92,2025-06-28,978.53
2808,13,38,3,3,28.78,2025-06-28,113.99
2809,119,59,1,4,13.32,2025-06-28,94.97
2810,43,1,9,4,22.65,2025-06-28,589.1
2811,188,68,9,2,22.52,2025-06-28,623.08
2812,57,44,17,1,7.97,2025-06-28,418.84
2813,199,47,2,2,17.16,2025-06-28,263.93
2814,17,35,9,3,26.83,2025-06-28,1060.21
2815,178,87,19,2,14.26,2025-06-28,627.89
2816,32,91,13,4,28.35,2025-06-28,184.0
2817,150,60,5,3,6.43,2025-06-28,466.09
2818,55,90,9,3,2.22,2025-06-28,700.35
2819,185,52,13,1,26.74,2025-06-28,284.75
2820,13,8,1,1,25.43,2025-06-28,323.45
2821,47,80,15,3,29.78,2025-06-28,131.37
2822,87,41,4,3,20.38,2025-06-28,156.24
2823,62,3,4,2,28.1,2025-06-28,528.23
2824,182,96,20,3,24.81,2025-06-28,562.64
2825,29,69,10,4,25.33,2025-06-28,125.15
2826,22,84,6,2,17.07,2025-06-28,60.47
2827,65,14,12,4,11.47,2025-06-28,389.92
2828,29,96,20,4,28.04,2025-06-28,717.96
2829,48,26,16,4,12.96,2025-06-28,1370.57
2830,5,70,3,3,16.16,2025-06-28,1241.28
2831,163,58,14,1,13.38,2025-06-28,88.36
2832,101,100,1,1,16.94,2025-06-28,48.52
2833,71,40,10,4,14.12,2025-06-28,765.64
2834,174,51,15,3,1.44,2025-06-28,1433.87
2835,163,5,7,2,26.46,2025-06-28,120.94
2836,173,77,4,4,13.33,2025-06-28,1340.89
2837,141,32,14,2,17.67,2025-06-28,147.22
2838,138,80,16,2,4.18,2025-06-28,119.51
2839,66,1,14,3,0.1,2025-06-28,570.63
2840,198,77,3,3,7.36,2025-06-28,1074.94
2841,72,54,17,1,21.14,2025-06-28,353.25
2842,25,11,14,1,2.98,2025-06-28,14.74
2843,172,53,18,3,27.27,2025-06-28,1025.6
2844,60,8,3,4,6.45,2025-06-28,1623.13
2845,175,25,19,1,6.14,2025-06-28,216.58
2846,40,40,3,2,5.45,2025-06-28,421.47
2847,7,32,12,4,0.42,2025-06-28,356.14
2848,174,88,5,2,23.15,2025-06-28,492.75
2849,151,28,10,3,26.25,2025-06-28,574.25
2850,46,78,9,2,18.42,2025-06-28,67.96
2851,86,3,1,4,5.65,2025-06-28,1386.34
2852,141,100,13,3,8.56,2025-06-28,160.23
2853,21,91,3,4,14.28,2025-06-28,220.13
2854,1,84,19,2,28.63,2025-06-28,52.04
2855,123,79,11,4,7.42,2025-06-28,675.61
2856,147,62,16,3,21.95,2025-06-28,326.22
2857,125,27,6,2,13.18,2025-06-28,180.31
2858,188,45,3,2,8.94,2025-06-28,242.4
2859,33,92,19,1,13.68,2025-06-28,309.08
2860,4,25,6,1,2.14,2025-06-28,225.81
2861,3,61,8,4,23.96,2025-06-28,600.41
2862,91,44,13,1,7.3,2025-06-28,421.89
2863,52,97,12,1,21.76,2025-06-28,206.36
2864,28,46,10,1,2.05,2025-06-28,326.12
2865,70,14,3,1,28.65,2025-06-28,78.56
2866,198,8,4,3,5.79,2025-06-28,1225.94
2867,183,48,1,3,26.48,2025-06-28,578.82
2868,57,14,13,1,24.28,2025-06-28,83.38
2869,108,65,4,4,29.04,2025-06-28,408.9
2870,144,80,11,3,14.34,2025-06-28,160.25
2871,24,82,19,1,21.82,2025-06-28,245.12
2872,197,7,11,3,11.12,2025-06-28,89.99
2873,169,79,12,2,5.53,2025-06-28,344.7
2874,77,88,11,3,13.29,2025-06-28,833.95
2875,175,49,6,3,4.97,2025-06-28,785.77
2876,76,55,12,4,29.46,2025-06-28,849.19
2877,69,13,9,3,2.89,2025-06-28,1215.02
2878,101,73,10,4,17.68,2025-06-28,25.45
2879,159,56,3,2,18.79,2025-06-28,749.29
2880,92,56,3,1,16.14,2025-06-28,386.87
2881,92,15,20,4,19.87,2025-06-28,304.49
2882,30,57,16,3,3.49,2025-06-28,141.29
2883,18,58,3,3,16.65,2025-06-28,255.08
2884,44,35,10,4,8.62,2025-06-28,1765.43
2885,155,88,11,2,28.21,2025-06-28,460.3
2886,99,97,8,1,22.86,2025-06-28,203.46
2887,154,16,6,3,29.18,2025-06-28,203.52
2888,121,8,20,2,1.13,2025-06-28,857.72
2889,115,93,11,1,8.55,2025-06-28,348.96
2890,60,87,12,1,5.86,2025-06-28,344.7
2891,146,45,16,3,0.33,2025-06-28,397.98
2892,56,95,18,4,7.27,2025-06-28,1434.09
2893,31,40,13,3,20.36,2025-06-28,532.5
2894,101,54,3,3,6.93,2025-06-28,1250.69
2895,59,14,15,3,15.27,2025-06-28,279.89
2896,124,59,14,2,26.63,2025-06-28,40.19
2897,130,94,18,4,20.81,2025-06-28,895.89
2898,97,53,14,2,11.84,2025-06-28,828.79
2899,167,27,5,3,11.17,2025-06-28,276.72
2900,189,47,14,4,13.67,2025-06-28,550.09
2901,107,80,8,1,5.31,2025-06-28,59.05
2902,191,6,15,4,19.02,2025-06-28,266.33
2903,18,55,15,3,10.92,2025-06-28,804.29
2904,145,97,19,4,25.57,2025-06-28,785.24
2905,167,44,20,1,22.7,2025-06-28,351.8
2906,71,18,6,1,18.32,2025-06-28,216.25
2907,106,16,19,4,10.93,2025-06-28,341.28
2908,54,12,8,1,6.3,2025-06-28,454.55
2909,94,20,6,2,23.28,2025-06-28,228.87
2910,76,45,20,4,14.59,2025-06-28,454.72
2911,35,64,15,1,6.74,2025-06-28,169.35
2912,11,59,3,1,5.86,2025-06-28,25.78
2913,61,93,10,4,4.96,2025-06-28,1450.65
2914,44,94,15,2,23.31,2025-06-28,433.8
2915,121,90,16,4,6.87,2025-06-28,889.39
2916,68,22,17,1,15.8,2025-06-28,62.35
2917,25,97,19,4,13.55,2025-06-28,912.05
2918,176,47,11,1,17.39,2025-06-28,131.6
2919,160,29,16,3,26.31,2025-06-28,659.34
2920,84,86,5,4,26.03,2025-06-28,491.07
2921,114,45,5,4,13.53,2025-06-28,460.37
2922,132,77,14,1,0.46,2025-06-28,385.0
2923,166,9,18,1,12.79,2025-06-28,263.85
2924,191,24,8,1,18.19,2025-06-28,152.45
2925,175,15,5,1,16.73,2025-06-28,79.11
2926,1,36,7,4,19.54,2025-06-28,1303.97
2927,131,13,16,1,4.62,2025-06-28,397.79
2928,86,91,14,4,19.4,2025-06-28,206.98
2929,62,44,5,2,5.48,2025-06-28,860.34
2930,64,71,9,4,22.52,2025-06-28,1200.2
2931,145,72,4,1,10.17,2025-06-28,92.85
2932,126,78,4,1,21.3,2025-06-28,32.78
2933,105,76,16,2,1.44,2025-06-28,721.18
2934,62,36,17,4,12.24,2025-06-28,1422.27
2935,35,61,15,2,21.15,2025-06-28,311.3
2936,13,81,4,4,6.81,2025-06-28,1611.22
2937,163,40,6,1,23.86,2025-06-28,169.7
2938,43,93,16,4,18.92,2025-06-28,1237.57
2939,130,27,4,1,17.63,2025-06-28,85.53
2940,184,1,6,1,10.61,2025-06-28,170.2
2941,111,34,5,3,14.47,2025-06-28,1218.03
2942,128,68,16,3,17.92,2025-06-28,990.11
2943,51,88,16,4,14.17,2025-06-28,1100.65
2944,182,21,10,1,20.95,2025-06-28,243.37
2945,144,33,9,2,13.01,2025-06-28,64.72
2946,146,7,4,1,6.07,2025-06-28,31.7
2947,135,65,14,2,6.42,2025-06-28,269.62
2948,45,3,4,4,0.17,2025-06-28,1466.86
2949,164,51,12,4,9.03,2025-06-28,1764.6
2950,169,79,10,2,22.47,2025-06-28,282.89
2951,42,95,4,2,23.82,2025-06-28,589.07
2952,135,54,18,1,6.07,2025-06-28,420.75
2953,15,80,13,4,28.77,2025-06-28,177.68
2954,60,74,13,1,15.07,2025-06-28,347.07
2955,40,93,14,2,27.51,2025-06-28,553.23
2956,165,59,18,3,21.2,2025-06-28,64.75
2957,194,6,1,3,21.67,2025-06-28,193.21
2958,112,29,16,3,2.55,2025-06-28,871.93
2959,183,17,15,2,6.6,2025-06-28,290.66
2960,77,60,5,1,0.26,2025-06-28,165.61
2961,105,22,6,4,21.48,2025-06-28,232.58
2962,107,24,6,2,10.33,2025-06-28,334.2
2963,122,81,3,3,23.6,2025-06-28,990.69
2964,80,85,16,1,10.17,2025-06-28,142.78
2965,125,51,12,4,24.58,2025-06-28,1462.97
2966,184,50,4,4,3.92,2025-06-28,370.87
2967,172,11,1,2,5.2,2025-06-28,28.8
2968,185,56,4,2,10.23,2025-06-28,828.27
2969,134,71,1,4,12.25,2025-06-28,1359.28
2970,32,42,8,4,10.46,2025-06-28,895.79
2971,108,39,5,3,22.91,2025-06-28,794.87
2972,114,69,2,4,2.91,2025-06-28,162.72
2973,146,48,12,2,10.54,2025-06-28,469.54
2974,68,57,17,1,25.12,2025-06-28,36.54
2975,127,21,7,3,2.0,2025-06-28,905.14
2976,135,82,11,3,28.27,2025-06-28,674.69
2977,114,99,4,4,29.59,2025-06-28,49.51
2978,8,20,5,1,2.66,2025-06-28,145.19
2979,64,15,6,3,8.74,2025-06-28,260.09
2980,135,69,11,2,11.17,2025-06-28,74.44
2981,41,77,1,4,23.29,2025-06-28,1186.8
2982,40,51,10,2,17.88,2025-06-28,796.47
2983,3,76,20,4,19.33,2025-06-28,1180.56
2984,145,62,11,3,22.73,2025-06-28,322.96
2985,194,85,17,4,3.54,2025-06-28,613.25
2986,110,37,8,1,25.0,2025-06-28,116.84
2987,114,6,13,2,21.17,2025-06-28,129.63
2988,112,71,20,1,17.32,2025-06-28,320.19
2989,180,26,18,2,26.69,2025-06-28,577.18
2990,150,8,16,2,21.01,2025-06-28,685.25
2991,4,73,2,4,6.05,2025-06-28,29.05
2992,134,91,5,3,12.89,2025-06-28,167.77
2993,166,4,18,3,14.82,2025-06-28,770.04
2994,26,21,3,1,1.66,2025-06-28,302.76
2995,139,31,17,4,28.64,2025-06-28,872.68
2996,17,21,16,3,3.86,2025-06-28,887.96
2997,92,25,6,2,20.92,2025-06-28,364.95
2998,31,15,19,2,15.19,2025-06-28,161.14
2999,163,35,7,4,0.77,2025-06-28,1917.08
3000,144,49,18,1,27.74,2025-06-28,199.16
